, id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1619524,261491,IUPHAR/BPS Guide to PHARMACOLOGY,Thujone,5344,(-)-α-thujone,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5344,668,TAS2R14,https://guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=668,Q9NYV8,Taste receptor type 2 member 14,50840,TAS2R14,9606,Homo sapiens (human),Agonist,pEC50,4.82,PMID:15178431,https://www.ncbi.nlm.nih.gov/pubmed/15178431,15178431,,
