,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1370691,92231,Comparative Toxicogenomics Database (CTD),Spathulenol,C013258,spathulenol,https://ctdbase.org/detail.go?type=chem&acc=C013258,3565,IL4,https://ctdbase.org/detail.go?type=gene&acc=3565,,,3565,IL4,10090,Mus musculus (house mouse),Spathulenol inhibits the reaction [ovalbumin results in increased expression of IL4 protein],,,PMID:28344896,https://www.ncbi.nlm.nih.gov/pubmed/28344896,28344896,,
