https://pubchem.ncbi.nlm.nih.gov/compound/56842090,IMPHY004104
https://pubchem.ncbi.nlm.nih.gov/compound/92842,IMPHY004141
https://pubchem.ncbi.nlm.nih.gov/compound/15558574,IMPHY004181
https://pubchem.ncbi.nlm.nih.gov/compound/101589339,IMPHY008426
https://pubchem.ncbi.nlm.nih.gov/compound/5770,IMPHY012049
https://pubchem.ncbi.nlm.nih.gov/compound/259846,IMPHY012473
https://pubchem.ncbi.nlm.nih.gov/compound/433154,IMPHY012511
https://pubchem.ncbi.nlm.nih.gov/compound/190982,IMPHY013923
https://pubchem.ncbi.nlm.nih.gov/compound/101589338,IMPHY014562
https://pubchem.ncbi.nlm.nih.gov/compound/222284,IMPHY014836
https://pubchem.ncbi.nlm.nih.gov/compound/11953926,IMPHY014902
https://pubchem.ncbi.nlm.nih.gov/compound/92157,IMPHY014991
https://pubchem.ncbi.nlm.nih.gov/compound/15600,IMPHY001516
https://pubchem.ncbi.nlm.nih.gov/compound/4133,IMPHY003050
https://pubchem.ncbi.nlm.nih.gov/compound/31265,IMPHY003512
https://pubchem.ncbi.nlm.nih.gov/compound/3314,IMPHY003536
https://pubchem.ncbi.nlm.nih.gov/compound/101297632,IMPHY003858
https://pubchem.ncbi.nlm.nih.gov/compound/7461,IMPHY003982
https://pubchem.ncbi.nlm.nih.gov/compound/186702,IMPHY005279
https://pubchem.ncbi.nlm.nih.gov/compound/7654,IMPHY006003
https://pubchem.ncbi.nlm.nih.gov/compound/7247,IMPHY006039
https://pubchem.ncbi.nlm.nih.gov/compound/6054,IMPHY006279
https://pubchem.ncbi.nlm.nih.gov/compound/8141,IMPHY007202
https://pubchem.ncbi.nlm.nih.gov/compound/985,IMPHY007327
https://pubchem.ncbi.nlm.nih.gov/compound/7799,IMPHY008066
https://pubchem.ncbi.nlm.nih.gov/compound/8785,IMPHY008991
https://pubchem.ncbi.nlm.nih.gov/compound/12407,IMPHY009359
https://pubchem.ncbi.nlm.nih.gov/compound/12366,IMPHY009624
https://pubchem.ncbi.nlm.nih.gov/compound/8499,IMPHY009862
https://pubchem.ncbi.nlm.nih.gov/compound/7500,IMPHY009980
https://pubchem.ncbi.nlm.nih.gov/compound/2758,IMPHY010072
https://pubchem.ncbi.nlm.nih.gov/compound/6444325,IMPHY010543
https://pubchem.ncbi.nlm.nih.gov/compound/11230,IMPHY011396
https://pubchem.ncbi.nlm.nih.gov/compound/8365,IMPHY011556
https://pubchem.ncbi.nlm.nih.gov/compound/64945,IMPHY011880
https://pubchem.ncbi.nlm.nih.gov/compound/72340,IMPHY011951
https://pubchem.ncbi.nlm.nih.gov/compound/2537,IMPHY012036
https://pubchem.ncbi.nlm.nih.gov/compound/6549,IMPHY012058
https://pubchem.ncbi.nlm.nih.gov/compound/7237,IMPHY012070
https://pubchem.ncbi.nlm.nih.gov/compound/7710,IMPHY012082
https://pubchem.ncbi.nlm.nih.gov/compound/7947,IMPHY012088
https://pubchem.ncbi.nlm.nih.gov/compound/8091,IMPHY012097
https://pubchem.ncbi.nlm.nih.gov/compound/8842,IMPHY012104
https://pubchem.ncbi.nlm.nih.gov/compound/14896,IMPHY012147
https://pubchem.ncbi.nlm.nih.gov/compound/17100,IMPHY012160
https://pubchem.ncbi.nlm.nih.gov/compound/73145,IMPHY012223
https://pubchem.ncbi.nlm.nih.gov/compound/11116492,IMPHY012920
https://pubchem.ncbi.nlm.nih.gov/compound/6432254,IMPHY014989
https://pubchem.ncbi.nlm.nih.gov/compound/31225,IMPHY015297
https://pubchem.ncbi.nlm.nih.gov/compound/7809,IMPHY015918
https://pubchem.ncbi.nlm.nih.gov/compound/6427501,IMPHY016041
https://pubchem.ncbi.nlm.nih.gov/compound/10742,IMPHY000687
https://pubchem.ncbi.nlm.nih.gov/compound/46229103,IMPHY001009
https://pubchem.ncbi.nlm.nih.gov/compound/101636546,IMPHY002199
https://pubchem.ncbi.nlm.nih.gov/compound/101324838,IMPHY002706
https://pubchem.ncbi.nlm.nih.gov/compound/13783712,IMPHY003630
https://pubchem.ncbi.nlm.nih.gov/compound/637775,IMPHY004130
https://pubchem.ncbi.nlm.nih.gov/compound/72326,IMPHY004271
https://pubchem.ncbi.nlm.nih.gov/compound/7424,IMPHY005991
https://pubchem.ncbi.nlm.nih.gov/compound/8468,IMPHY007084
https://pubchem.ncbi.nlm.nih.gov/compound/14706138,IMPHY007522
https://pubchem.ncbi.nlm.nih.gov/compound/13783720,IMPHY010930
https://pubchem.ncbi.nlm.nih.gov/compound/50900051,IMPHY010950
https://pubchem.ncbi.nlm.nih.gov/compound/101587171,IMPHY011283
https://pubchem.ncbi.nlm.nih.gov/compound/90479136,IMPHY011448
https://pubchem.ncbi.nlm.nih.gov/compound/131636670,IMPHY013667
https://pubchem.ncbi.nlm.nih.gov/compound/441976,IMPHY000969
https://pubchem.ncbi.nlm.nih.gov/compound/119079925,IMPHY010269
https://pubchem.ncbi.nlm.nih.gov/compound/73170,IMPHY011619
https://pubchem.ncbi.nlm.nih.gov/compound/9548595,IMPHY011654
https://pubchem.ncbi.nlm.nih.gov/compound/1268096,IMPHY011953
https://pubchem.ncbi.nlm.nih.gov/compound/173183,IMPHY012402
https://pubchem.ncbi.nlm.nih.gov/compound/10045636,IMPHY012986
https://pubchem.ncbi.nlm.nih.gov/compound/5280794,IMPHY014842
https://pubchem.ncbi.nlm.nih.gov/compound/13891905,IMPHY002687
https://pubchem.ncbi.nlm.nih.gov/compound/129317087,IMPHY003629
https://pubchem.ncbi.nlm.nih.gov/compound/26049,IMPHY011392
https://pubchem.ncbi.nlm.nih.gov/compound/11463,IMPHY011599
https://pubchem.ncbi.nlm.nih.gov/compound/638011,IMPHY011789
https://pubchem.ncbi.nlm.nih.gov/compound/64971,IMPHY012003
https://pubchem.ncbi.nlm.nih.gov/compound/6654,IMPHY012061
https://pubchem.ncbi.nlm.nih.gov/compound/3000633,IMPHY014021
https://pubchem.ncbi.nlm.nih.gov/compound/637566,IMPHY014923
https://pubchem.ncbi.nlm.nih.gov/compound/22311,IMPHY014988
https://pubchem.ncbi.nlm.nih.gov/compound/1130,IMPHY000005
https://pubchem.ncbi.nlm.nih.gov/compound/493570,IMPHY000846
https://pubchem.ncbi.nlm.nih.gov/compound/5202,IMPHY004653
https://pubchem.ncbi.nlm.nih.gov/compound/54670067,IMPHY006362
https://pubchem.ncbi.nlm.nih.gov/compound/938,IMPHY007357
https://pubchem.ncbi.nlm.nih.gov/compound/11876210,IMPHY001953
https://pubchem.ncbi.nlm.nih.gov/compound/12410,IMPHY008910
https://pubchem.ncbi.nlm.nih.gov/compound/94204,IMPHY011393
https://pubchem.ncbi.nlm.nih.gov/compound/16129778,IMPHY011741
https://pubchem.ncbi.nlm.nih.gov/compound/54584209,IMPHY013490
https://pubchem.ncbi.nlm.nih.gov/compound/445639,IMPHY011797
https://pubchem.ncbi.nlm.nih.gov/compound/5280450,IMPHY014990
https://pubchem.ncbi.nlm.nih.gov/compound/5281126,IMPHY015031
https://pubchem.ncbi.nlm.nih.gov/compound/14543446,IMPHY002563
https://pubchem.ncbi.nlm.nih.gov/compound/14076601,IMPHY001661
https://pubchem.ncbi.nlm.nih.gov/compound/14076604,IMPHY002629
https://pubchem.ncbi.nlm.nih.gov/compound/12308843,IMPHY004120
https://pubchem.ncbi.nlm.nih.gov/compound/102316377,IMPHY006821
https://pubchem.ncbi.nlm.nih.gov/compound/61060,IMPHY011590
https://pubchem.ncbi.nlm.nih.gov/compound/12308615,IMPHY011598
https://pubchem.ncbi.nlm.nih.gov/compound/6452086,IMPHY011712
https://pubchem.ncbi.nlm.nih.gov/compound/5281520,IMPHY011761
https://pubchem.ncbi.nlm.nih.gov/compound/441005,IMPHY011957
https://pubchem.ncbi.nlm.nih.gov/compound/6431302,IMPHY012586
https://pubchem.ncbi.nlm.nih.gov/compound/11126441,IMPHY014207
https://pubchem.ncbi.nlm.nih.gov/compound/442393,IMPHY014708
https://pubchem.ncbi.nlm.nih.gov/compound/442359,IMPHY014806
https://pubchem.ncbi.nlm.nih.gov/compound/160799,IMPHY014906
https://pubchem.ncbi.nlm.nih.gov/compound/91753440,IMPHY015016
https://pubchem.ncbi.nlm.nih.gov/compound/3084331,IMPHY015128
https://pubchem.ncbi.nlm.nih.gov/compound/6428086,IMPHY016557
https://pubchem.ncbi.nlm.nih.gov/compound/91715050,IMPHY016606
https://pubchem.ncbi.nlm.nih.gov/compound/91753591,IMPHY016712
https://pubchem.ncbi.nlm.nih.gov/compound/5280445,IMPHY004660
https://pubchem.ncbi.nlm.nih.gov/compound/5281220,IMPHY004681
https://pubchem.ncbi.nlm.nih.gov/compound/10582,IMPHY000099
/imppat/phytochemical-searchsupclass/Lipids and lipid-like molecules,IMPHY000472
https://pubchem.ncbi.nlm.nih.gov/compound/14529,IMPHY002825
https://pubchem.ncbi.nlm.nih.gov/compound/31253,IMPHY003485
https://pubchem.ncbi.nlm.nih.gov/compound/15560285,IMPHY003956
https://pubchem.ncbi.nlm.nih.gov/compound/520384,IMPHY004680
https://pubchem.ncbi.nlm.nih.gov/compound/7463,IMPHY006145
https://pubchem.ncbi.nlm.nih.gov/compound/92231,IMPHY007840
https://pubchem.ncbi.nlm.nih.gov/compound/3026,IMPHY007903
https://pubchem.ncbi.nlm.nih.gov/compound/6450812,IMPHY009743
https://pubchem.ncbi.nlm.nih.gov/compound/6918391,IMPHY010080
https://pubchem.ncbi.nlm.nih.gov/compound/518975,IMPHY010182
https://pubchem.ncbi.nlm.nih.gov/compound/91723653,IMPHY011586
https://pubchem.ncbi.nlm.nih.gov/compound/12306047,IMPHY011659
https://pubchem.ncbi.nlm.nih.gov/compound/12306048,IMPHY011660
https://pubchem.ncbi.nlm.nih.gov/compound/5463721,IMPHY011734
https://pubchem.ncbi.nlm.nih.gov/compound/10704181,IMPHY011749
https://pubchem.ncbi.nlm.nih.gov/compound/637563,IMPHY011763
https://pubchem.ncbi.nlm.nih.gov/compound/12313020,IMPHY011792
https://pubchem.ncbi.nlm.nih.gov/compound/6432404,IMPHY011793
https://pubchem.ncbi.nlm.nih.gov/compound/94221,IMPHY011988
https://pubchem.ncbi.nlm.nih.gov/compound/7439,IMPHY012075
https://pubchem.ncbi.nlm.nih.gov/compound/18818,IMPHY012165
https://pubchem.ncbi.nlm.nih.gov/compound/88302,IMPHY012265
https://pubchem.ncbi.nlm.nih.gov/compound/92139,IMPHY012279
https://pubchem.ncbi.nlm.nih.gov/compound/1742210,IMPHY012667
https://pubchem.ncbi.nlm.nih.gov/compound/12302243,IMPHY013080
https://pubchem.ncbi.nlm.nih.gov/compound/7460,IMPHY014811
https://pubchem.ncbi.nlm.nih.gov/compound/91354,IMPHY014817
https://pubchem.ncbi.nlm.nih.gov/compound/5281515,IMPHY014831
https://pubchem.ncbi.nlm.nih.gov/compound/6448,IMPHY014847
https://pubchem.ncbi.nlm.nih.gov/compound/6616,IMPHY014852
https://pubchem.ncbi.nlm.nih.gov/compound/519857,IMPHY014885
https://pubchem.ncbi.nlm.nih.gov/compound/12300148,IMPHY014907
https://pubchem.ncbi.nlm.nih.gov/compound/70678558,IMPHY015123
https://pubchem.ncbi.nlm.nih.gov/compound/165536,IMPHY015490
https://pubchem.ncbi.nlm.nih.gov/compound/16679399,IMPHY015519
https://pubchem.ncbi.nlm.nih.gov/compound/527418,IMPHY015548
https://pubchem.ncbi.nlm.nih.gov/compound/600416,IMPHY015763
https://pubchem.ncbi.nlm.nih.gov/compound/11996452,IMPHY016053
https://pubchem.ncbi.nlm.nih.gov/compound/121719,IMPHY002072
https://pubchem.ncbi.nlm.nih.gov/compound/25203405,IMPHY002925
https://pubchem.ncbi.nlm.nih.gov/compound/6432454,IMPHY003602
https://pubchem.ncbi.nlm.nih.gov/compound/171455,IMPHY003631
https://pubchem.ncbi.nlm.nih.gov/compound/62566,IMPHY003977
https://pubchem.ncbi.nlm.nih.gov/compound/29025,IMPHY004077
https://pubchem.ncbi.nlm.nih.gov/compound/227829,IMPHY004281
https://pubchem.ncbi.nlm.nih.gov/compound/289151,IMPHY004286
https://pubchem.ncbi.nlm.nih.gov/compound/18827,IMPHY005345
https://pubchem.ncbi.nlm.nih.gov/compound/5363374,IMPHY005992
https://pubchem.ncbi.nlm.nih.gov/compound/6440942,IMPHY006203
https://pubchem.ncbi.nlm.nih.gov/compound/61130,IMPHY006325
https://pubchem.ncbi.nlm.nih.gov/compound/6184,IMPHY006347
https://pubchem.ncbi.nlm.nih.gov/compound/8103,IMPHY007171
https://pubchem.ncbi.nlm.nih.gov/compound/8892,IMPHY007354
https://pubchem.ncbi.nlm.nih.gov/compound/94334,IMPHY007367
https://pubchem.ncbi.nlm.nih.gov/compound/93081,IMPHY007376
https://pubchem.ncbi.nlm.nih.gov/compound/957,IMPHY007620
https://pubchem.ncbi.nlm.nih.gov/compound/5317844,IMPHY008936
https://pubchem.ncbi.nlm.nih.gov/compound/1268142,IMPHY009360
https://pubchem.ncbi.nlm.nih.gov/compound/11830551,IMPHY010609
https://pubchem.ncbi.nlm.nih.gov/compound/122510,IMPHY011100
https://pubchem.ncbi.nlm.nih.gov/compound/1252759,IMPHY011407
https://pubchem.ncbi.nlm.nih.gov/compound/91457,IMPHY011542
https://pubchem.ncbi.nlm.nih.gov/compound/6451618,IMPHY011552
https://pubchem.ncbi.nlm.nih.gov/compound/5281168,IMPHY011562
https://pubchem.ncbi.nlm.nih.gov/compound/5281167,IMPHY011588
https://pubchem.ncbi.nlm.nih.gov/compound/5281517,IMPHY011658
https://pubchem.ncbi.nlm.nih.gov/compound/15560276,IMPHY011667
https://pubchem.ncbi.nlm.nih.gov/compound/5318042,IMPHY011694
https://pubchem.ncbi.nlm.nih.gov/compound/22559443,IMPHY011872
https://pubchem.ncbi.nlm.nih.gov/compound/92138,IMPHY011890
https://pubchem.ncbi.nlm.nih.gov/compound/9855795,IMPHY011896
https://pubchem.ncbi.nlm.nih.gov/compound/101607926,IMPHY012168
https://pubchem.ncbi.nlm.nih.gov/compound/84532,IMPHY012254
https://pubchem.ncbi.nlm.nih.gov/compound/86608,IMPHY012261
https://pubchem.ncbi.nlm.nih.gov/compound/3084311,IMPHY012585
https://pubchem.ncbi.nlm.nih.gov/compound/12302222,IMPHY012587
https://pubchem.ncbi.nlm.nih.gov/compound/5280435,IMPHY012712
https://pubchem.ncbi.nlm.nih.gov/compound/6432312,IMPHY012921
https://pubchem.ncbi.nlm.nih.gov/compound/12304985,IMPHY014690
https://pubchem.ncbi.nlm.nih.gov/compound/12306046,IMPHY014801
https://pubchem.ncbi.nlm.nih.gov/compound/5281553,IMPHY014835
https://pubchem.ncbi.nlm.nih.gov/compound/65575,IMPHY014857
https://pubchem.ncbi.nlm.nih.gov/compound/6429077,IMPHY014865
https://pubchem.ncbi.nlm.nih.gov/compound/5320128,IMPHY014871
https://pubchem.ncbi.nlm.nih.gov/compound/87839,IMPHY014877
https://pubchem.ncbi.nlm.nih.gov/compound/92812,IMPHY014986
https://pubchem.ncbi.nlm.nih.gov/compound/11038,IMPHY015040
https://pubchem.ncbi.nlm.nih.gov/compound/89664,IMPHY015098
https://pubchem.ncbi.nlm.nih.gov/compound/9859337,IMPHY015107
https://pubchem.ncbi.nlm.nih.gov/compound/42608158,IMPHY016012
https://pubchem.ncbi.nlm.nih.gov/compound/91748747,IMPHY017851
https://pubchem.ncbi.nlm.nih.gov/compound/10231,IMPHY001144
https://pubchem.ncbi.nlm.nih.gov/compound/101625871,IMPHY002501
https://pubchem.ncbi.nlm.nih.gov/compound/3860435,IMPHY002998
https://pubchem.ncbi.nlm.nih.gov/compound/11651583,IMPHY003969
https://pubchem.ncbi.nlm.nih.gov/compound/5321005,IMPHY004257
https://pubchem.ncbi.nlm.nih.gov/compound/5320424,IMPHY004352
https://pubchem.ncbi.nlm.nih.gov/compound/5316283,IMPHY004953
https://pubchem.ncbi.nlm.nih.gov/compound/5321003,IMPHY005516
https://pubchem.ncbi.nlm.nih.gov/compound/753,IMPHY006193
https://pubchem.ncbi.nlm.nih.gov/compound/6710676,IMPHY007250
https://pubchem.ncbi.nlm.nih.gov/compound/91754221,IMPHY007378
https://pubchem.ncbi.nlm.nih.gov/compound/62385,IMPHY008150
https://pubchem.ncbi.nlm.nih.gov/compound/91753433,IMPHY008903
https://pubchem.ncbi.nlm.nih.gov/compound/94275,IMPHY008946
https://pubchem.ncbi.nlm.nih.gov/compound/6431225,IMPHY009754
https://pubchem.ncbi.nlm.nih.gov/compound/524198,IMPHY009778
https://pubchem.ncbi.nlm.nih.gov/compound/519960,IMPHY009840
https://pubchem.ncbi.nlm.nih.gov/compound/519323,IMPHY009880
https://pubchem.ncbi.nlm.nih.gov/compound/6452061,IMPHY010781
https://pubchem.ncbi.nlm.nih.gov/compound/10369,IMPHY011074
https://pubchem.ncbi.nlm.nih.gov/compound/325,IMPHY011557
https://pubchem.ncbi.nlm.nih.gov/compound/10856614,IMPHY011581
https://pubchem.ncbi.nlm.nih.gov/compound/10494,IMPHY011826
https://pubchem.ncbi.nlm.nih.gov/compound/330573,IMPHY011973
https://pubchem.ncbi.nlm.nih.gov/compound/6428961,IMPHY012908
https://pubchem.ncbi.nlm.nih.gov/compound/6429022,IMPHY012910
https://pubchem.ncbi.nlm.nih.gov/compound/6432474,IMPHY013764
https://pubchem.ncbi.nlm.nih.gov/compound/91746575,IMPHY014506
https://pubchem.ncbi.nlm.nih.gov/compound/91747230,IMPHY014732
https://pubchem.ncbi.nlm.nih.gov/compound/74819450,IMPHY016603
https://pubchem.ncbi.nlm.nih.gov/compound/73015594,IMPHY017710
https://pubchem.ncbi.nlm.nih.gov/compound/11005,IMPHY000060
https://pubchem.ncbi.nlm.nih.gov/compound/5281,IMPHY004631
https://pubchem.ncbi.nlm.nih.gov/compound/10889388,IMPHY000614
https://pubchem.ncbi.nlm.nih.gov/compound/5280343,IMPHY004619
https://pubchem.ncbi.nlm.nih.gov/compound/91748745,IMPHY007272
https://pubchem.ncbi.nlm.nih.gov/compound/91747434,IMPHY010089
https://pubchem.ncbi.nlm.nih.gov/compound/92288133,IMPHY010560
https://pubchem.ncbi.nlm.nih.gov/compound/8417,IMPHY011395
https://pubchem.ncbi.nlm.nih.gov/compound/7478,IMPHY011515
https://pubchem.ncbi.nlm.nih.gov/compound/12308616,IMPHY011969
https://pubchem.ncbi.nlm.nih.gov/compound/101731,IMPHY012305
https://pubchem.ncbi.nlm.nih.gov/compound/5280934,IMPHY012723
https://pubchem.ncbi.nlm.nih.gov/compound/19725,IMPHY014881
https://pubchem.ncbi.nlm.nih.gov/compound/102005082,IMPHY001187
https://pubchem.ncbi.nlm.nih.gov/compound/3084341,IMPHY003139
https://pubchem.ncbi.nlm.nih.gov/compound/10467,IMPHY011394
https://pubchem.ncbi.nlm.nih.gov/compound/73641,IMPHY011627
https://pubchem.ncbi.nlm.nih.gov/compound/370,IMPHY012021
https://pubchem.ncbi.nlm.nih.gov/compound/10471,IMPHY000601
https://pubchem.ncbi.nlm.nih.gov/compound/101601927,IMPHY002419
https://pubchem.ncbi.nlm.nih.gov/compound/442674,IMPHY004799
https://pubchem.ncbi.nlm.nih.gov/compound/16175790,IMPHY005412
https://pubchem.ncbi.nlm.nih.gov/compound/5281855,IMPHY005537
https://pubchem.ncbi.nlm.nih.gov/compound/44567213,IMPHY006904
https://pubchem.ncbi.nlm.nih.gov/compound/8742,IMPHY006945
https://pubchem.ncbi.nlm.nih.gov/compound/6780,IMPHY007192
https://pubchem.ncbi.nlm.nih.gov/compound/8215,IMPHY007212
https://pubchem.ncbi.nlm.nih.gov/compound/13250,IMPHY009606
https://pubchem.ncbi.nlm.nih.gov/compound/72284,IMPHY010827
https://pubchem.ncbi.nlm.nih.gov/compound/71308174,IMPHY010998
https://pubchem.ncbi.nlm.nih.gov/compound/445858,IMPHY011802
https://pubchem.ncbi.nlm.nih.gov/compound/689043,IMPHY011933
https://pubchem.ncbi.nlm.nih.gov/compound/73659,IMPHY011970
https://pubchem.ncbi.nlm.nih.gov/compound/637542,IMPHY011974
https://pubchem.ncbi.nlm.nih.gov/compound/12444386,IMPHY012650
https://pubchem.ncbi.nlm.nih.gov/compound/16175788,IMPHY014353
https://pubchem.ncbi.nlm.nih.gov/compound/73111,IMPHY014693
https://pubchem.ncbi.nlm.nih.gov/compound/5742590,IMPHY014838
https://pubchem.ncbi.nlm.nih.gov/compound/122724,IMPHY002055
https://pubchem.ncbi.nlm.nih.gov/compound/6918774,IMPHY006612
https://pubchem.ncbi.nlm.nih.gov/compound/44567214,IMPHY006864
https://pubchem.ncbi.nlm.nih.gov/compound/101589227,IMPHY010880
https://pubchem.ncbi.nlm.nih.gov/compound/101587737,IMPHY010881
https://pubchem.ncbi.nlm.nih.gov/compound/14886031,IMPHY013245
https://pubchem.ncbi.nlm.nih.gov/compound/643684,IMPHY006466
https://pubchem.ncbi.nlm.nih.gov/compound/445638,IMPHY011666
https://pubchem.ncbi.nlm.nih.gov/compound/1057,IMPHY000103
https://pubchem.ncbi.nlm.nih.gov/compound/452707,IMPHY000783
https://pubchem.ncbi.nlm.nih.gov/compound/101425822,IMPHY002259
https://pubchem.ncbi.nlm.nih.gov/compound/145858,IMPHY002588
https://pubchem.ncbi.nlm.nih.gov/compound/359,IMPHY003265
https://pubchem.ncbi.nlm.nih.gov/compound/65238,IMPHY006658
https://pubchem.ncbi.nlm.nih.gov/compound/124021,IMPHY010070
https://pubchem.ncbi.nlm.nih.gov/compound/14658050,IMPHY013222
https://pubchem.ncbi.nlm.nih.gov/compound/131750182,IMPHY009587
https://pubchem.ncbi.nlm.nih.gov/compound/11944602,IMPHY011603
https://pubchem.ncbi.nlm.nih.gov/compound/24121289,IMPHY002929
https://pubchem.ncbi.nlm.nih.gov/compound/2214,IMPHY005715
https://pubchem.ncbi.nlm.nih.gov/compound/6440892,IMPHY010099
https://pubchem.ncbi.nlm.nih.gov/compound/129011779,IMPHY010632
https://pubchem.ncbi.nlm.nih.gov/compound/5280961,IMPHY004643
https://pubchem.ncbi.nlm.nih.gov/compound/5281616,IMPHY005434
https://pubchem.ncbi.nlm.nih.gov/compound/5378945,IMPHY005925
https://pubchem.ncbi.nlm.nih.gov/compound/68071,IMPHY007196
https://pubchem.ncbi.nlm.nih.gov/compound/439246,IMPHY010550
https://pubchem.ncbi.nlm.nih.gov/compound/124049,IMPHY010555
https://pubchem.ncbi.nlm.nih.gov/compound/445354,IMPHY001308
https://pubchem.ncbi.nlm.nih.gov/compound/243,IMPHY002962
https://pubchem.ncbi.nlm.nih.gov/compound/4114,IMPHY003037
https://pubchem.ncbi.nlm.nih.gov/compound/5280863,IMPHY004388
https://pubchem.ncbi.nlm.nih.gov/compound/2355,IMPHY005428
https://pubchem.ncbi.nlm.nih.gov/compound/162350,IMPHY008689
https://pubchem.ncbi.nlm.nih.gov/compound/5281243,IMPHY011620
https://pubchem.ncbi.nlm.nih.gov/compound/5280489,IMPHY011707
