,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1729900,5462310,Comparative Toxicogenomics Database (CTD),Carbon,D053260,Soot,https://ctdbase.org/detail.go?type=chem&acc=D053260,50507,NOX4,https://ctdbase.org/detail.go?type=gene&acc=50507,,,50507,NOX4,10090,Mus musculus (house mouse),[air pollutants results in increased abundance of [ozone co-treated with soot]] which results in decreased expression of NOX4 mRNA,,,PMID:34911549,https://www.ncbi.nlm.nih.gov/pubmed/34911549,34911549,,
